cluster_label,rank,similarity_to_cluster_centroid,chunk_id,doc_id,excerpt,projeto,publico,marca_foco,tipo_sessao
km_011,5,0.6904039978981018,doc_fbdf5e17373e8de3_pp_ch_0030,doc_fbdf5e17373e8de3,"Olha, depende, vamos dizer, às vezes eu quero produto que ela já tem. Então é como se fosse envio imediato, né? E aí demoraria dois dias, três, é rápido também. No meu endereço chega rápido. Mas assim, tem a historinha do correio em si, né? Então com ela é mais fácil. É, você tem a compra. Pela Revista Interativa e a gente tem a compra aqui por esse espaço digital. Minha primeira pergunta, você acha que está claro qual é a diferença entre uma e outra? Está, está claro. Porque o espaço digital... Fala. Não, pode falar. Não, pode falar. Não, eu estava dizendo, para mim está claro. Eu acho fácil, acho o acesso bom. Eu não vejo dificuldade, não. Mas você ficou olhando e falou assim, aqui é o site, não é esse espaço digital. Eu acho que é porque estava menor, pequeno. Mas, assim, às vezes você confunde, exemplo, eu nunca mais tinha entrado num site. Ela manda a revista para mim e eu faço. A g",compras_digitais,nao_inferido,nao_inferido,nao_inferido
km_012,1,0.5846726298332214,doc_44982372dd74c6da_pp_ch_0004,doc_44982372dd74c6da,"Costumo sair com as caixonas no final da tarde, porque o sol já abaixou. Se eu estiver muito cansado, o que eu faço? Ou assisto, sei lá, streaming, Netflix. Aí depois eu sempre tiro uma hora, duas horas para dar uma estudada, ver alguma coisa do mercado. Ver se possivelmente posso tentar investir ou ainda não é o momento, aí eu converso sempre com a minha mãe, estamos sempre conversando alguma coisa do futuro, alguma coisa da... Da nossa rotina que mudou também bastante. Hoje minha mãe, hoje a minha renda praticamente supriu 90% aqui em casa. Como minha mãe se dedicou praticamente oito anos cuidando da minha avó, então esse momento ela tá sem renda. Então eu também tô buscando alguma coisa que possa suprir até pra ela fazer as coisas dela, né? Pra ela se cuidar mais, poder passear, poder viver mais. Então, no final da semana, ou às vezes eu tô na casa da minha namorada ou às vezes ela ve",natura_3cs,consumidoras,natura,nao_inferido
km_012,2,0.5737898945808411,doc_35dea0d9c934b094_pp_ch_0018,doc_35dea0d9c934b094,"A maioria das vezes é de outras mulheres. É, você se torna mãe e obrigatoriamente você tem que deixar de viver Você tem que se cuidar integralmente 24 horas Se você deixa de trabalhar pra cuidar dos filhos em casa, aí é acomodada, não vai perder a carreira Filho cresce, abandonou o emprego pra poder ficar com a criança E daqui a pouco não vai mais conseguir por causa da idade e tudo mais Aí se você volta a trabalhar, nossa, que absurdo, vai deixar a criança trabalhar costas da mãe, vai terceirizar a educação do filho por causa de dinheiro, então assim, a gente é julgado o tempo inteiro, a sociedade criou essa cultura de que a obrigação é da mãe, inclusive quando acontece coisas ruins, quando os filhos fazem coisas erradas, você raramente vê alguém dizer a culpa é dos pais, ou a culpa é do pai, não, a culpa é da mãe, é a mãe que não educou, isso deve ser o exemplo. Que a mãe traz, Deixa e",bem_maes,nao_inferido,nao_inferido,nao_inferido
km_012,3,0.5494698286056519,doc_35dea0d9c934b094_pp_ch_0038,doc_35dea0d9c934b094,"Tem a ver com o Dia das Mães, gente? Por quê? Em que sentido? No sentido de que a mãe ainda é a mulher. A maternidade pode ser vivida com leveza, a gente pode continuar se amando, se cuidando, passando batom, usando perfume, saindo, trabalhando, que ainda assim continuaremos sendo mães, continuaremos sendo o apoio dos nossos filhos, mas também temos uma vida à parte. A mãe não pode se esquecer em nenhum momento que além de mãe, ela também é mulher. A gente se anula muito enquanto mulher para viver a maternidade, mas a gente precisa se lembrar que antes de ser mãe somos mulheres. E também, eu acredito assim, no dia das mães, a gente não é só mãe, a gente é filho. A gente vive também essa data como filho, como mãe, porque a gente recebe também os parabéns, os presentes dos nossos filhos, e também somos filhos. Também somos cumprimentada ou presenteada por amigas, então acho que abre bem es",bem_maes,nao_inferido,nao_inferido,nao_inferido
km_012,4,0.549400269985199,doc_399dacb2736f0f29_pp_ch_0016,doc_399dacb2736f0f29,"Essa imagem da máscara de oxigênio, que é tipo, eu preciso me cuidar, eu preciso ter tempo pra mim de relaxar, dele ficar pouco com meu namorado, pra eu ter esse tempo. Porque mesmo que o pai seja presente, a maior parte do tempo, o filho acaba ficando com a mãe, porque tem a amamentação, e mesmo quando a gente não amamenta, O filho é muito apegado, é difícil falar, mas é muito mais apegado com a mãe. A mãe sempre está ali, sempre está nesse lugar de estar mais presente do que o resto todo. Eu acho que ter esse momento pra você, pra fazer alguma coisa fora da sua rotina, de, sei lá, ver uma série, escutar uma música ou até sair com suas amigas, pra você ter esse respiro, pra você criar essa energia pra poder dar pro seu filho. Eu acho que isso é muito importante. E aí eu acho que eu vou ter responsabilidade também. Porque eu acho que a responsabilidade, que o autocuidado é uma responsabi",bem_maes,nao_inferido,nao_inferido,nao_inferido
km_012,5,0.5461875200271606,doc_b53730e47cc798ef_pp_ch_0006,doc_b53730e47cc798ef,"Depois que tem filho, as coisas ficam meio focadas, né? É, porque antes a gente gosta de sair com os amigos, essas são umas das prioridades da vida social, E aí depois do filho a gente começa a sair com os amigos que também têm filhos. A faculdade acaba ocupando boa parte do meu dia, eu faço medicina na UPE, então durante a semana não sobra muito tempo para fazer coisas que não são a faculdade, mas aí sempre que eu consigo, todo final de semana praticamente eu saio com os meus amigos, quando eu tenho tempinho assim durante a semana eu gosto de jogar, eu também pinto, gosto de pintar, e acho que é isso. Bom, eu gosto de ver série, gosto de vez em quando eu vou na academia, gosto de correr na [ENDERECO], fazer uma trilha, acho legal estar em contato com a natureza e tudo mais. É isso, dar rolê, de vez em quando encontrar os amigos, sair pra beber também, bem bacana. E vocês, Isa, Júlia, o ",biome,nao_inferido,nao_inferido,nao_inferido
km_013,1,0.6825656294822693,doc_5c06d290f301eadb_pp_ch_0014,doc_5c06d290f301eadb,"Muda, muda. Porque, normalmente, Natal é mais lembrancinho, ó. Né? Não esqueça, assim, de 50 reais. Que dizia que é R$ 80,00. Então, até que eu nem ponho a pronta-entrega em kits muito caros, porque eu fico com ele parado. Tem que ser coisa útil e num preço ok. Porque, às vezes, a pessoa quer por aniversário e tal, mas ela não quer também. Ou não tem, não é que não quer, só não tá fácil pra ninguém. Então, o que eu mais vendo aqui são kits em torno de R$ 50,00 a R$ 80,00. R$ 50,00? A R$ 80,00. R$ 80,00. E o que você acha legal assim de acerto e que poderia ser diferente quando a gente fala de presentes nas duas marcas que você vende? Como assim de acerto? É assim, o que hoje você entende que dentro dessas marcas é bom quando eu falo de oferta de presentes e o que poderia ser melhorado das duas? Olha, eu acho que as duas têm ofertas de kits de presente muito legais. O Boticário, a Natura,",natura_3cs,consultoras,natura,nao_inferido
km_013,2,0.663536548614502,doc_d52d828ab53d85d0_pp_ch_0022,doc_d52d828ab53d85d0,"Uma caixinha de sabonete, né? Agora a gente tem os presentinhos da Natura, eu acho eles muito fofos, porque vem creminho, sabonetinho, e ali por 40 reais você tem kitzinho bem bonitinho. Outra coisa que conta muito, as embalagens, porque a Natura sempre manda uma sacolinha, APP , e ali fica tão bonitinho. Que vira presente, né? Mesmo sendo uma lembrancinha vira presente. Já das outras da Bote, da Von, tudo a gente tem que comprar, não tem as sacolinhas assim, a gente ganha uma sacolinha pra cada dois ou três produtos que a gente pega na Boticário. Já a Natura não, cê comprou presente, já vem aquela sacolinha pro presente. Isso é muito bom, ajuda bastante também em relação a a embalagem, né? Tá bem bonito. E uma dúvida com relação a embalagem, você acha que é diferencial, por exemplo, você receber essa embalagem para o presente, diferente das demais, e você acha que o seu cliente vê valor",natura_3cs,consultoras,natura,nao_inferido
km_013,3,0.6356566548347473,doc_e88651825b162294_pp_ch_0009,doc_e88651825b162294,"E aí mistura linhas de produto também? Não, dentro da mesma linha. Dentro da mesma linha. Inclusive, ela não mistura marcas. Ela falou uma coisa super interessante. A Poli questionou isso. A Poli falou assim, mas se uma cliente quiser que você coloque num kit de presente uma coisa de boticário de Natura? Aí ela falou assim, se ela quiser eu coloco, mas eu vou preferir colocar a embalagem diferente, porque não tem nada a ver, né? Então, assim, ela tem uma regra e aí ela vai acumulando embalagens, ou que ela compra, ou que ela recebe de promoção, ou que vem nos kits, e ela tem uma caixa de embalagens, eu acho que eu fiz foto disso, depois você vai ter aí. É porque vocês mandaram bastante foto no material que eu tô vendo, é pequenininho, peraí. Sim. Tá vendo? Ela vai acumulando essas embalagens e principalmente de natura Esse é outro ressentimento, ela tem dois grandes ressentimentos com o ",3cs_perfumes,nao_inferido,nao_inferido,entrevista_em_profundidade
km_013,4,0.6286581754684448,doc_de596209415382fe_pp_ch_0011,doc_de596209415382fe,"Sim. Aí eu monto kit de hidratante, com sabonete. Eu quero kit mais ou menos que agrada. Eu falei, não tem como não agradar. Sabonete e hidratante. Não tem. Aí já monto, coloco batom nude que agrada a todos. Por mais que a pessoa não use batom, mas em algum momento ela vai. Então, nude... Então, nesses momentos, elas compram mais kits? Ou elas compram produtos separados? Não, fala pra montar kit. E eu monto. Eu sempre tenho caixa, sempre tenho embalagens aqui, aí eu monto. Ou mesmo na sacolinha, você faz a embalagem bonitinha. E como você costuma fazer essa embalagem, Maria? Com o próprio papel. Ou eu vou na papelaria, compro aqueles papéis floridos, é papel de seda, né? Aí sempre tenho as sacolinhas da Natura e coloco as caixas. Posso colocar tag com aquelas florzinhas, sabe? Aí você monta, sim, o mínimo. E você costuma disponibilizar esses kits, esses presentes, mais em sacolas ou mais",natura_3cs,consultoras,natura,nao_inferido
km_013,5,0.6215207576751709,doc_2fd5110893661ffc_pp_ch_0014,doc_2fd5110893661ffc,"Ó, engraçado, geralmente quando tem cliente que compra kit meu, que não quer nem a caixa. Eles acabam deixando a caixa, aí o que eu faço? Já guardo para o próximo cliente, né? Que eu sei que eu vou aproveitar. Aí eu faço dessa forma. Mas me diz o que é a caixa? A caixa da Natura, eles não querem a caixa de presente? É, tem cliente que não se importa, porque, por exemplo, o kit não necessariamente a pessoa compra para dar de presente, compra para ela mesma, aí a pessoa fala assim, não, não quero a caixa não, pode ficar. Tá bom. Aí acaba deixando aqui, aí eu uso a caixa num outro momento. Ou então, por exemplo, tem kit que se eu desmembrar ele, eu vou ter lucro muito maior, eu faço isso também, aí eu acabo ficando com a embalagem. Então, eu sempre tenho a embalagem da Natura guardada, por causa desses pontos. E eu sempre vou montando conforme o gosto do cliente. A Natura tem taxas muito bo",natura_3cs,consultoras,natura,nao_inferido
km_014,1,0.707939624786377,doc_40a5bd913d6434d3_pp_ch_0024,doc_40a5bd913d6434d3,"Não dá para pegar só a imagem... Mas a cor, a embalagem me atrai. Transmite o quê para você? O que mais? Certamente, eu pegaria para olhar, para ler, para ver do que se trata. Essa imagem de fundo te transmite alguma mensagem, Suzana? Eu gosto, eu gosto dessa imagem de fundo também. Parece moléculas, parece água, sabe? Uma coisa assim de profundidade, sabe? Do mais superficial ao mais profundo. Qual deles, gente, transmite mais a mensagem de inovação? É o S5. S5. Eda, qual transmite para você a mensagem de inovação? Eu também vou concordar com as meninas, esses cinco. Onde que tá a inovação aqui dessa imagem? Onde que vocês viram inovação aí? O design da embalagem. Mas é a cor mesmo que me chamou a atenção. Mara, onde você viu inovação aí? Eu achei a embalagem sofisticada, a cor dela assim se enquadra, parece ser dourado meio rosê. Ela ficou chamativa, ela chama a atenção. Quando a gente",gaia_ii,nao_inferido,nao_inferido,nao_inferido
km_014,2,0.6662704944610596,doc_6446f54127e74c2d_pp_ch_0034,doc_6446f54127e74c2d,"Uma embalagem diferente. O S6. Anne, onde a gente vê inovação aí no S6? Onde vê inovação? Também. É uma embalagem simples. Você consegue observar o nome do produto de uma forma... É uma embalagem simples, é uma embalagem bonita, Ela dá a sensação de que você está usando produto extremamente bom. De onde vem essa sensação de produto bom? De onde vem essa sensação de produto bom? Eu gostei da cor da embalagem também. De onde vem essa sensação de produto bom? Talvez eu conhecer a marca. Marca conhecida. S16. Por que está transmitindo inovação, Márcia? Assim, pela embalagem, por essa cor azul, sabe? Que fizeram essa cor azul, é diferente. Ele passa uma impressão de refrescância, de leveza, né? A forma assim como apresentaram ele, a propaganda assim, chamou a atenção. Tecnologia avançada. Quem aqui transmite tecnologia avançada? Tecnologia avançada? Jociara, algum transmitir? O S1. O S1 també",gaia_ii,nao_inferido,nao_inferido,nao_inferido
km_014,3,0.6637547016143799,doc_40a5bd913d6434d3_pp_ch_0029,doc_40a5bd913d6434d3,"Qual delas, gente, transmite mais a ideia de sofisticação? Além da S14, mais alguma transmite sofisticação? Essa que tá aqui no cantinho, do lado da A, é que não tá mostrando o número dela. Está do lado de qual? Do S5? É, esse daí. Transmite sofisticação? Por que, Omar? Ela transmite sofisticação? A embalagem dela. Tem o que essa embalagem? Ela tem algo que chama a atenção, é uma coisa que parece ser positiva. A cor dela, o brilho, chama... Você olha assim, você se interessa. Mais alguma? Suzana, mais alguma? Colocaria também a S16, né? Também. Talvez pela forma como elas estejam apresentadas, né? Forma de apresentação, né? Qual delas, gente, mais transmite a ideia de inovação? Eu acho que eu ficaria com a S6. S6. O que ela tem que transmitir inovação? Porque parece ser óleo, parece ser sérum, parece sair daquela coisa tradicional do creme, né? Uma linha mais moderna, de mais pesquisa. E",gaia_ii,nao_inferido,nao_inferido,nao_inferido
km_014,4,0.6621959805488586,doc_90e2fc7494d27bd2_pp_ch_0036,doc_90e2fc7494d27bd2,"A imagem chama mais a atenção. A imagem, sem dúvida. Até porque eu não sei o que é microbiota. Imagina o que seja. Coisa boa, né? Deve ser. Com certeza. E, Márcia, por que você usaria o S5? Por que deu vontade de usar o S5? Justamente aquilo que eu falei, essa relação com a natureza. Você ter essa imagem de que você está passando produto natural e produto, a embalagem dela parece iluminada, parece que vai te dar brilho. Ela me transmite esse brilho. Esse brilho, esse brilho que aparece aqui, né? É a tampa, né? A tampa muito bonita. Todo ele. Todo o casco. Qual deles transmite mais a ideia de inovação? Pra mim é o 5, o S5. Qual que te passa mais a ideia de inovação? Eu ainda fico com 17, mas esse 8, ele está dentro de uma taça? O que você acha que essa embalagem aí está? Ou é só a figura que está sobreposta de alguma coisa? Não é ter sobreposto a alguma coisa. Eu ainda fico com o J17, o m",gaia_ii,nao_inferido,nao_inferido,nao_inferido
km_014,5,0.6425062417984009,doc_c1b714ce1513e838_pp_ch_0028,doc_c1b714ce1513e838,"Josiane, qual a tua vontade de usar daí? 17. É J, né? 17. J, 17. Por que a J17 te deu vontade de usar, me conta? Porque era aquela propaganda que você mostrou. É interessante, né? A embalagem é bonita. O quê? A embalagem é bonita, a cor chama atenção. Embalagem bonita. A cor dela é interessante, você fica curiosa para saber, para ler o componente da fórmula, entendeu? O que ela transmite para você, essa imagem? Resultado, o que vai dar resultado. Onde você vê isso? Onde que passa essa informação de resultado? Pela embalagem, né? Eu gosto dessas coisas bonitas. Eu continuo no S6. E por quê? Me deu curiosidade de experimentar o produto. Achei a embalagem bonita também, diferente. Eu também continuo com a S6, me chama atenção de saber o que tem ali dentro, se o produto realmente é o que a embalagem mostra, tenta passar, e isso me chama atenção. Agora, gente, vamos olhar para elas de novo, e",gaia_ii,nao_inferido,nao_inferido,nao_inferido
km_015,1,0.7090113162994385,doc_66b40b2eb6436092_pp_ch_0010,doc_66b40b2eb6436092,"Pode ir. Bio... Foi muito rápido? Não? Então tá bom. Bioeficiente. Terceiro nome da tecnologia. Bioeficiente. O que vem na cabeça, o que faz pensar sobre a linha de produtos da natural. Se ela vier com esse nome, bioeficiente, como tecnologia, Quarto. Como é que vocês leriam? Alguém vai ler de jeito diferente? Biomais, então. O que vem na cabeça? O que faz pensar sobre os produtos da linha da Natura? Vou para o quinto. Dermobalance. A tecnologia chamaria Dermobalance. O que vem na cabeça e o que faz pensar sobre os produtos. E a última. Bioinovação. Tecnologia, bioinovação, o que vem na cabeça é o que faz pensar sobre a linha. A gente vai começar pelo primeirão, que é o Dermotech. Vou pedir para vocês lerem tudo que vocês me escreveram sobre Dermotech. Pode começar, Victor? Pode sim. Dermotech, eu já pensei logo em pele, por conta da palavra Dermo. Tecnologia, por conta da palavra Tec. F",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_015,2,0.7066680192947388,doc_66b40b2eb6436092_pp_ch_0015,doc_66b40b2eb6436092,"Isso é uma coisa que tudo bem para você? Você gostaria de produto natural muito eficiente? Você é magno para esse aí, bioeficiente? Então, na verdade, eu mantenho, como eu já tinha dito anteriormente, a questão do bio. E o eficiente não temos muito o que fugir, né? A palavra só tá escrito, pronto, de uma forma direta, mas é algo que seria eficiente. Porém, não é o nome que me agradaria, não. Bioeficiente, tá. Eficiente em quê? Em quê? Fica uma dúvida aí. Ficou certa a dúvida, então não é algo que chamaria a minha atenção, não. Não é isso não. Isso. Novamente, a palavra bio me remeteu a algo mais de vida, natureza, enfim. Já o eficiente, justamente levei para o sentido literal da palavra, de que é uma tecnologia eficiente naquilo que ela se propõe. Por exemplo, shampoo para cabelos secos. Então, ela é eficiente em tratar os cabelos secos, deixando eles mais sedosos. Enfim, justamente por ",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_015,3,0.6852063536643982,doc_66b40b2eb6436092_pp_ch_0041,doc_66b40b2eb6436092,"Ótimo, muito bom. E não tem nada que fique estranho com bioeficiência aqui? Não, acredito que não. Então tá bom. Acho que não, também não. Então ótimo. Eu vou só escrever aqui as três para a gente comparar elas. Só deixa eu escrever aqui rapidinho. E aí a gente vai fazer uma discussãozinha rápida e a gente daqui a pouquinho já encerra. Deixa eu só pegar ele aqui. Então a gente ficou com bio... Calma aí. Só copiar e colar que fica mais fácil para a gente conversar. Então é bioinovação, biotec e bioeficiência, né? Bioeficiente, né? Tá, só pensando nessas três, vou fazer uma última comparação, agora que vocês têm o contexto total de tudo que a gente viu. E achei interessante que vocês falaram que o eficiência, sem o contexto, ele perdeu o eficiente, ele ficou uma coisa muito genérica. Então são esses três aqui que a gente vai falar, bioeficiente, biotec e bioinovação. Algum deles parece ser",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_015,4,0.6828516721725464,doc_3a9c3f93806290fb_pp_ch_0053,doc_3a9c3f93806290fb,"E daí o bio tá ali o que aqui pra esse jogo assim? Porque se é eficiente, beleza, mas e o bioeficiente, como é que fica? Eu acho que seria... Parando assim pra pensar igual você falou, tipo, o bio, acho que ele entraria muito bem ali na E, né? Proteção natural, seria algo que não seria algo prejudicativo, não seria algo fora do... Esqueci a palavra que fala, mas seria algo mais natural, tipo, bem algo natural, só que não muito fora do comum esse bio eficiente. Tá bom? Nada exagerado. Nada exagerado. E os outros, o que pensam do bioeficiente para esse contexto de benefícios? Para mim, o bioeficiente não soa muito como nome de tecnologia. Por quê? Ele soa mais como o contexto do produto. O produto é bioeficiente porque ele vem da natureza, ele utiliza da natureza, ele volta para a natureza sem agredir a natureza. Mas nome de uma tecnologia... Tipo assim, de todos os nomes que a gente tem a",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_015,5,0.6819985508918762,doc_66b40b2eb6436092_pp_ch_0029,doc_66b40b2eb6436092,"E entre Dermotech e bioinovação, qual delas vocês acham que diferencia a fila para homem das outras marcas para homem no mercado? Qual delas que dá uma diferenciação mesmo, sabe? Que você fala, nossa, isso é pouco, isso é diferente. Dermotech mesmo. Eu acho que o Dermotech traz a sensação de inovação, de algo diferente. Algo diferente. Muito bom. Mas o que eu entendi é que o problema do DERMA-PR é o fato de que ele não vai pra linha toda, né? Ele fica mais na... Ele restringe pouco a produtos relacionados a cuidado com a pele. Então tá bom, gente. Bom, teve nome que surgiu na outra reunião. Queria ver se vocês acham esse nome interessante. Vou até parar aqui só para vocês. Que é biotec. Ao invés dermotec, que fica restrito à pele, e se fosse biotec? O que vem na cabeça quando pensa em biotec? Algo tecnológico natural. Algo tecnológico e natural. Mas é bom isso? E os outros? É Biotec ao i",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_016,1,0.5995171070098877,doc_1434a07027866aa7_pp_ch_0005,doc_1434a07027866aa7,"Que legal, você faz uma atividade mais digital então, de venda de produtos. Isso, sim. E faz muito tempo que você trabalha com isso? Na verdade, faz muito tempinho, eu acho que deve ser uns [IDADE] anos por aí ou mais, não lembro direito, mas deve ser por esse lado. E como você começou? Por que você começou a vender produtos? Eu tinha uma amiga, como eu te posso falar, ela não conhecia muitos bolivianos, né? E eu tinha bastante conhecimento com eles. É que eles falam para mim, as minhas amigas me falam que eu sou [NOME]. Vai lá oferecer para os bolivianos. Falei, tá bom. Aí oferecia, vendia bastante. Aí eu vendia para ela, né? Aí ela sempre me dava algumas coisas, umas travessas, sei lá, umas coisas assim, né? Me dava. E depois ela falou, Rebeca, vamos fazer a inscrição. Falei, eu tinha medo de entrar nisso. Falei, não, mas se eu sou [NOME], não vão aceitar e que não sei o quê. Não, vamo",natura_3cs,consultoras,natura,nao_inferido
km_016,2,0.5951538681983948,doc_1434a07027866aa7_pp_ch_0007,doc_1434a07027866aa7,"E dessas marcas que você falou, qual que você vende mais? A Natura. O que você gosta de cada uma dessas marcas? Olha, essa marca tem isso que é muito legal, isso que eu não gosto muito. Como é que é trabalhar com cada uma delas para você? Eu gosto dos perfumes e os hidratantes e os sabonetes. Da Natura ou de geral? Da Natura. Perfume, hidratante e sabonete. Isso. E é uma coisa que vendo bastante. E quando você pensa em Avon, o que você vende bastante? Em Avon eu vendo as maquiagens só. Maquiagem. E o Boticário? O Boticário, os perfumes e o hidratante também. E como é que é? Você falou, eu vendo muito os perfumes e o hidratante do Boticário e da Natura. Normalmente depende do que o cliente gosta? Quando você vende Natura ou quando você vende Boticário? São clientes diferentes? São eles que pedem ou você depende do que você tem em estoque? Não, eles pedem ou se não sempre eles me falam qua",natura_3cs,consultoras,natura,nao_inferido
km_016,3,0.5765203237533569,doc_5e6540144b9030fe_pp_ch_0002,doc_5e6540144b9030fe,"Isso, eu vendia só Natura. Eu vendia Natura fazia mais ou menos uns [IDADE] anos. Aí na pandemia eu fiquei com depressão. Aí eu passei na psiquiatra, ela falou assim, por que você não monta Instagram de vendas? Porque isso vai mexer com a tua cabeça, já que você não pode sair de casa, porque eu sou [NOME], eu saio muito. Já que você não pode sair de casa, monta Instagram, coloca produtos lá pra você vender. Aí foi daí que eu comecei a vender até Avon, que foi o que veio depois, Eldora veio depois, mas os que eu vendo há bastante tempo mesmo é Natura e Boticário. Aí eu fiz o Instagram pra poder movimentar, e foi até bom que aumentaram as minhas vendas. E você começou a aumentar as marcas, são todas de cosméticos? Sim, tem de milos também e pijamas, porque eu amo pijama e comecei a vender pijama também. Mas você vende só a Natura e na época da pandemia você entrou em todas essas outras opç",natura_3cs,consultoras,natura,nao_inferido
km_016,4,0.5683478116989136,doc_1434a07027866aa7_pp_ch_0015,doc_1434a07027866aa7,"Tem alguma dessas marcas que você vende que você não vende para presente? Não entendi. Tem alguma dessas marcas que você vende, Avon, Natura, Boticário, Demilus, tem alguma que você não vende muito para presentear? As pessoas não procuram muito pra dar de presente. Avon não vendo. Por quê? Não sei. O povo tem... Não sei. Não vendo o perfume da Avon também não. É rara vez que eu vendo. Na campanha mesmo passada eu vendi o perfume, o surreal parece. Mas não é de eu vender. Não vendo mesmo. Você acha que talvez por você vender. Pode falar. E outra coisa que os preços da Avon vamos suportar. Tem vezes que dá mais caro que da Boticário ou da Natura e eles veem isso. Eles veem pelos preços também. Tá bom. Então você acha que a Avon às vezes é mais para uso da própria cliente. Que é a maquiagem que você falou. Eu vendo bastante realmente maquiagem. Que todo mundo fala, Rebeca, a maquiagem da Av",natura_3cs,consultoras,natura,nao_inferido
km_016,5,0.5674029588699341,doc_5c06d290f301eadb_pp_ch_0004,doc_5c06d290f301eadb,"Interessante. Então você já faz entrega até com... Já tem uma pessoa que te apoia ali, pelo menos, pras entregas, quando não tá dentro do seu [ENDERECO]. É, na verdade, eu faço pelo Lalamu. Complicativo. Eu tenho cliente até no Morumbi, enfim, que não é só... Tudo cliente de pandemia, sabe? Sim. Foram compartilhando, e aí chegaram até mim. E quando... E essas, assim, às vezes nem é porque eu mandei nada, porque já sabe o produto quer, já a quantidade, já me manda mensagem, já quer tal, tal. E hoje você trabalha só com a Natura ou você já trabalha com outras marcas? Eu já cheguei a trabalhar com a Natura, Boticário, Avon e Eudora Só que o meu público, nem a Avon nem a Eudora tinha volume para fazer pedido todo ciclo Então ela começou a não ter vantagem para me vender Porque como você tem que ter pedido os mínimos, eu tinha que fazer sempre uma compra E que acabava ficando com o produto pa",natura_3cs,consultoras,natura,nao_inferido
km_017,1,0.690680205821991,doc_a1d2b9d6eaf7c8a9_pp_ch_0031,doc_a1d2b9d6eaf7c8a9,"E ele deixa a pele como? Fredosa, hidratada. Ok. Karen, e você? Obrigada, Andressa. Agora conta pra gente a sua rotina. Gente, eu tomo banho uns dois ou três por dia, né? Tomo quando eu levanto. Hoje eu sei que eu vou tomar no meio do dia e antes de dormir. Toda vez que eu tomo banho, toda vez é o mesmo processo. Eu passo creme e óleo em tudo. Eu não tenho assim, não vou dormir, não vou passar, não. Todo banho eu uso de sabonete, sim, eu não tenho muita marca. Eu uso qualquer marca de sabonete. Eu acho que até peco em usar o sabonete no rosto, né? Sabonete do corpo no rosto. Eu sei que não é o certo, mas eu faço. Mas o hidratante e o óleo eu passo todos os dias. É aquilo que você falou. O óleo vai pro braço e perna. E o hidratante... É, quando sobra ainda pouco de óleo na mão, ainda passo por cima, porque ele é bem cheiroso, né? O hidratante eu passo sempre. O hidratante eu passo em tudo",radiosa,nao_inferido,nao_inferido,nao_inferido
km_017,2,0.6525247097015381,doc_bc29e08f3450ea98_pp_ch_0045,doc_bc29e08f3450ea98,"Muito bem. Então agora eu quero saber, eu queria que cada uma desse seu depoimento sobre os cuidados que tem ali com a pele do corpo. Qual que é a rotina de cuidados? O que usa? Por que usa? Como que é, Saí? Se é diferente durante semana de final de semana ou épocas do ano também. Mas assim, pensando mais no dia a dia, como é que vocês fazem? Pra mim é muito básico, assim, que é o banho pra limpeza, aí, sei lá, uma vez na semana, mais ou menos, eu faço uma esfoliação de corpo, principalmente em perna, pé, cotovelo, durante o banho mesmo, e a hidratação. A hidratação, onde é? Quais partes do corpo você hidrata e se é todo dia ou não? Todo dia no banho da manhã com certeza, corpo todo e a noite é só o dia que eu passo todo dia toda noite eu gosto de dormir com a pele bem levinha, então eu prefiro passar ou esse creme ou nada entendi! Muito bom! E as outras? Bem parecido também, a única coi",radiosa,nao_inferido,nao_inferido,nao_inferido
km_017,3,0.6364306211471558,doc_a1d2b9d6eaf7c8a9_pp_ch_0018,doc_a1d2b9d6eaf7c8a9,"E você usa o quê no pé? No pé eu uso hidratante normal, que normalmente eu passo hidratante no corpo, aí quando sobra eu dou uma passada nos pés, mas não é algo muito importante, porque sempre eu tô de sapato, então não é algo que eu uso com muita frequência, que eu preciso necessariamente estar usando. E Andressa, quais são as necessidades e preocupações quando pensa na pele do corpo? Eu já não tenho específico, Só prefiro, às vezes, o óleo no frio mesmo, porque resseca mais. E no calor eu procuro usar o hidratante mesmo, no corpo inteiro. O mesmo que eu uso no rosto, eu uso no corpo, no pé. Você usa o mesmo hidratante no corpo todo? No corpo inteiro. E como que você faz para escolher? Você busca que tem o quê, faz o quê? Então, eu não gosto muito de hidratante muito denso. Então, eu uso o todo de algodão, que é cheirinho mais suave, e é o que eu gosto. Você gosta que a sua pele do corp",radiosa,nao_inferido,nao_inferido,nao_inferido
